Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Datetime,Return
2023-12-15 00:00:00-05:00,364.85595950446617,370.37577983362354,364.28905050694055,368.7148742675781,78478200,0.0,0.0,2023-12-15 00:00:00-05:00,-0.01446162798826267
2023-12-18 00:00:00-05:00,367.4418020193896,370.97249323253345,366.6759680640395,370.6243896484375,21802900,0.0,0.0,2023-12-18 00:00:00-05:00,0.007570496881784683
2023-12-19 00:00:00-05:00,369.47074161703057,371.2311401367187,367.8297163279965,371.2311401367187,20603700,0.0,0.0,2023-12-19 00:00:00-05:00,-0.011074548683179586
2023-12-20 00:00:00-05:00,372.9616349853217,373.9860350620136,368.51593108222886,368.6054382324219,26316700,0.0,0.0,2023-12-20 00:00:00-05:00,-0.006567196145450871
2023-12-21 00:00:00-05:00,370.534928949798,372.3748792520713,368.028637463181,371.5096130371094,17708000,0.0,0.0,2023-12-21 00:00:00-05:00,-0.011406609128779222
2023-12-22 00:00:00-05:00,371.64881291679967,373.1406594975688,370.6840842471678,372.5439147949219,17091100,0.0,0.0,2023-12-22 00:00:00-05:00,-0.007551055250235805
2023-12-26 00:00:00-05:00,372.9616528950931,374.8911102742062,371.4698062835127,372.6235046386719,12673100,0.0,0.0,2023-12-26 00:00:00-05:00,-0.010432814841181415
2023-12-27 00:00:00-05:00,371.65877331795474,373.02132169061383,370.7835517890855,372.0367126464844,14905400,0.0,0.0,2023-12-27 00:00:00-05:00,-0.02255040048825574
2023-12-28 00:00:00-05:00,373.3296194550034,374.4136909666463,372.12620507627264,373.2401123046875,14327000,0.0,0.0,2023-12-28 00:00:00-05:00,-0.009423263488364864
2023-12-29 00:00:00-05:00,373.956180608808,375.10987885076185,371.4498894738907,373.9959716796875,18723000,0.0,0.0,2023-12-29 00:00:00-05:00,-0.007574441027242473
2024-01-02 00:00:00-05:00,371.8278333128194,373.85675319437513,364.77637533441424,368.8540954589844,25258600,0.0,0.0,2024-01-02 00:00:00-05:00,-0.009719351642302976
2024-01-03 00:00:00-05:00,367.00421754136386,371.2311162250648,366.5069353432814,368.5855712890625,23083500,0.0,0.0,2024-01-03 00:00:00-05:00,0.0039551193987878985
2024-01-04 00:00:00-05:00,368.6551739921296,371.071958032483,365.17419883301005,365.94000244140625,20901500,0.0,0.0,2024-01-04 00:00:00-05:00,-0.012294668768302541
2024-01-05 00:00:00-05:00,366.9644073117081,370.0376074932349,364.5078321673447,365.75103759765625,20987000,0.0,0.0,2024-01-05 00:00:00-05:00,-0.0028471231326674395
2024-01-08 00:00:00-05:00,367.292633952991,373.1605884048141,367.0042321198686,372.6533508300781,23134000,0.0,0.0,2024-01-08 00:00:00-05:00,0.010082289855307458
2024-01-09 00:00:00-05:00,369.9879231585575,373.94627016317753,369.17237304189894,373.7473754882813,20830000,0.0,0.0,2024-01-09 00:00:00-05:00,0.004168540897535156
2024-01-10 00:00:00-05:00,374.32418620703794,382.0818064859509,374.2744701293323,380.68939208984375,25514200,0.0,0.0,2024-01-10 00:00:00-05:00,0.03089146477074234
2024-01-11 00:00:00-05:00,383.9018550002872,388.5564090666608,378.3124079780571,382.539306640625,27850800,0.0,0.0,2024-01-11 00:00:00-05:00,0.027378571038673583
2024-01-12 00:00:00-05:00,383.3946161527287,386.5672789780478,382.5591857091536,386.3584289550781,21645700,0.0,0.0,2024-01-12 00:00:00-05:00,0.03766332600450384
2024-01-16 00:00:00-05:00,391.520239126531,391.88822311121146,385.5130614406214,388.1486511230469,27202300,0.0,0.0,2024-01-16 00:00:00-05:00,0.06651555777076834
2024-01-17 00:00:00-05:00,385.8711055875195,387.98950225722587,382.718323094995,387.3529968261719,22234100,0.0,0.0,2024-01-17 00:00:00-05:00,0.0505488762709041
2024-01-18 00:00:00-05:00,389.590757608681,391.8484078099571,387.9994485407123,391.72906494140625,23392100,0.0,0.0,2024-01-18 00:00:00-05:00,0.05694356842783055
2024-01-19 00:00:00-05:00,393.6088350587205,396.5030212402344,391.36110969709085,396.5030212402344,29272000,0.0,0.0,2024-01-19 00:00:00-05:00,0.06807586533341037
2024-01-22 00:00:00-05:00,397.8456367008518,398.4423814057006,391.4505949520991,394.354736328125,27016900,0.0,0.0,2024-01-22 00:00:00-05:00,0.06985599078293325
2024-01-23 00:00:00-05:00,393.59884828463896,397.2091217935274,391.78873385208783,396.7317199707031,20525900,0.0,0.0,2024-01-23 00:00:00-05:00,0.06789085947844464
2024-01-24 00:00:00-05:00,399.3573814516948,403.4251460402496,398.2733099419358,400.371826171875,24867000,0.0,0.0,2024-01-24 00:00:00-05:00,0.07469699617096648
2024-01-25 00:00:00-05:00,402.1222827302953,404.7976633760543,400.3420039680487,402.6692810058594,21021200,0.0,0.0,2024-01-25 00:00:00-05:00,0.08063306794433833
2024-01-26 00:00:00-05:00,402.1720162977375,403.9622504943072,400.2425588629523,401.7344055175781,17803300,0.0,0.0,2024-01-26 00:00:00-05:00,0.07982462983246763
2024-01-29 00:00:00-05:00,403.85281064052623,407.7515163738106,402.132203332571,407.492919921875,24510200,0.0,0.0,2024-01-29 00:00:00-05:00,0.09177150710217852
2024-01-30 00:00:00-05:00,410.01914442764627,410.80482847949565,404.24072747797504,406.36907958984375,33477600,0.0,0.0,2024-01-30 00:00:00-05:00,0.08656004438968257
2024-01-31 00:00:00-05:00,404.7479340534368,413.0625085146517,395.0509308101669,395.4189147949219,47871100,0.0,0.0,2024-01-31 00:00:00-05:00,0.07201985734462713
2024-02-01 00:00:00-05:00,399.645822762124,405.7822988220977,399.615987042455,401.5852355957031,30657700,0.0,0.0,2024-02-01 00:00:00-05:00,0.08953053748476969
2024-02-02 00:00:00-05:00,401.6150459193161,410.4069915289673,401.3664048205646,408.9847717285156,28245000,0.0,0.0,2024-02-02 00:00:00-05:00,0.11762794173889657
2024-02-05 00:00:00-05:00,407.6719673272692,408.92512826323554,401.7940877085349,403.445068359375,25352300,0.0,0.0,2024-02-05 00:00:00-05:00,0.10305925858557363
2024-02-06 00:00:00-05:00,403.6737833372877,405.7524191871147,400.7199260029661,403.285888671875,18382600,0.0,0.0,2024-02-06 00:00:00-05:00,0.08220116033725033
2024-02-07 00:00:00-05:00,405.2253213300188,412.0480185412626,405.1855302555667,411.79937744140625,22340500,0.0,0.0,2024-02-07 00:00:00-05:00,0.10181209139839975
2024-02-08 00:00:00-05:00,411.7993678721975,413.3011697929746,410.28764094681054,411.8590393066406,21225300,0.0,0.0,2024-02-08 00:00:00-05:00,0.08187684727879341
2024-02-09 00:00:00-05:00,412.9928590098735,418.53258989376275,412.8337250667871,418.2640380859375,22032800,0.0,0.0,2024-02-09 00:00:00-05:00,0.09338839388568765
2024-02-12 00:00:00-05:00,418.274017514189,418.4530318285774,412.4956005589671,413.0028381347656,21202900,0.0,0.0,2024-02-12 00:00:00-05:00,0.06896292971205109
2024-02-13 00:00:00-05:00,402.7389159311724,407.8410362274365,401.1973532313077,404.1114196777344,27824900,0.0,0.0,2024-02-13 00:00:00-05:00,0.041125400045837424
2024-02-14 00:00:00-05:00,406.6023969609074,408.36602026729184,403.1149845958215,408.0172729492187,20401200,0.75,0.0,2024-02-14 00:00:00-05:00,0.05334740222061618
2024-02-15 00:00:00-05:00,406.67217404920154,407.6586038685065,402.8360141628252,405.0978393554687,21825500,0.0,0.0,2024-02-15 00:00:00-05:00,0.03412760402668136
2024-02-16 00:00:00-05:00,406.49281005598874,406.8216402771548,401.9890766652795,402.6068420410156,22281100,0.0,0.0,2024-02-16 00:00:00-05:00,0.0153941344045474
2024-02-20 00:00:00-05:00,401.78976350568934,403.03526796096475,396.57859232582433,401.3414001464844,24307900,0.0,0.0,2024-02-20 00:00:00-05:00,0.01771669812669896
2024-02-21 00:00:00-05:00,398.73083103930014,400.8432017480266,395.7914283369083,400.7335815429687,18631100,0.0,0.0,2024-02-21 00:00:00-05:00,0.010087072373646144
2024-02-22 00:00:00-05:00,408.7147844426672,411.3452740659007,407.1006155180746,410.1695251464844,27009900,0.0,0.0,2024-02-22 00:00:00-05:00,0.02447149957650452
2024-02-23 00:00:00-05:00,414.17507522190095,414.3643639203874,407.49915930256014,408.8642272949219,16295900,0.0,0.0,2024-02-23 00:00:00-05:00,0.01538470050058871
2024-02-26 00:00:00-05:00,409.9801951809419,410.6776898273906,405.894934554221,406.0743103027344,16193500,0.0,0.0,2024-02-26 00:00:00-05:00,0.010802920351232759
2024-02-27 00:00:00-05:00,406.5227020522181,406.8515322742773,402.3976068890661,406.0145568847656,14835800,0.0,0.0,2024-02-27 00:00:00-05:00,-0.003627947787148811
2024-02-28 00:00:00-05:00,406.71202978638325,407.82799699603527,403.8623299765809,406.2536926269531,13183100,0.0,0.0,2024-02-28 00:00:00-05:00,-0.0002839462170869389
2024-02-29 00:00:00-05:00,407.17038672368494,412.71038837541505,404.4601676819315,412.15240478515625,31947300,0.0,0.0,2024-02-29 00:00:00-05:00,0.04231838529755949
2024-03-01 00:00:00-05:00,409.7908782935449,414.37434071888777,409.4022967199448,414.0056762695313,17800300,0.0,0.0,2024-03-01 00:00:00-05:00,0.030928529171158292
2024-03-04 00:00:00-05:00,411.95310713420247,415.84904886214485,410.8371399665941,413.42779541015625,17596000,0.0,0.0,2024-03-04 00:00:00-05:00,0.010863543067539672
2024-03-05 00:00:00-05:00,412.4712266037999,412.7601921625947,399.1991537340104,401.201904296875,26919200,0.0,0.0,2024-03-05 00:00:00-05:00,-0.005560023503625722
2024-03-06 00:00:00-05:00,401.5207609339292,403.70288725612903,396.95724581371536,400.6439208984375,22344100,0.0,0.0,2024-03-06 00:00:00-05:00,-0.006551103938048031
2024-03-07 00:00:00-05:00,404.65942080101945,408.3062615866139,400.793370009477,407.6685791015625,18718500,0.0,0.0,2024-03-07 00:00:00-05:00,-0.010031094183554301
2024-03-08 00:00:00-05:00,406.49279622041365,408.943970922281,402.87584635764586,404.7590637207031,17971700,0.0,0.0,2024-03-08 00:00:00-05:00,-0.01723884850965085
2024-03-11 00:00:00-04:00,402.3079090049905,404.2209868017705,399.8169001180621,403.0651550292969,16120800,0.0,0.0,2024-03-11 00:00:00-04:00,-0.03633801061691522
2024-03-12 00:00:00-04:00,406.1540135997644,414.0754340519789,405.327012025755,413.7864685058594,22457000,0.0,0.0,2024-03-12 00:00:00-04:00,0.0018973970605937751
2024-03-13 00:00:00-04:00,416.5963580657627,416.6760569756254,409.9702800987869,413.6071472167969,17115900,0.0,0.0,2024-03-13 00:00:00-04:00,0.023497795599626947
2024-03-14 00:00:00-04:00,418.72863404872095,426.28139027338693,416.48672597594526,423.6907348632813,34157300,0.0,0.0,2024-03-14 00:00:00-04:00,0.038413721558335334
2024-03-15 00:00:00-04:00,417.7820672194502,421.08016064962663,411.3054439239168,414.9223937988281,45049800,0.0,0.0,2024-03-15 00:00:00-04:00,0.024252300281311756
2024-03-18 00:00:00-04:00,412.76018651759574,419.21689271760266,412.2918756147088,415.8191528320313,20106000,0.0,0.0,2024-03-18 00:00:00-04:00,0.032816905753602965
2024-03-19 00:00:00-04:00,416.32729782359553,420.15351436066743,414.0554988591103,419.8944396972656,19837900,0.0,0.0,2024-03-19 00:00:00-04:00,0.04622757468830674
2024-03-20 00:00:00-04:00,420.4823195339551,424.4280692788979,419.1471423578337,423.7007141113281,17860100,0.0,0.0,2024-03-20 00:00:00-04:00,0.057312722532331106
2024-03-21 00:00:00-04:00,428.2841428024405,429.2706030363767,425.6237622387378,427.8258056640625,21296200,0.0,0.0,2024-03-21 00:00:00-04:00,0.04304630021275346
2024-03-22 00:00:00-04:00,428.15465899372674,428.3140568182536,424.53770889227474,427.1980895996094,17636500,0.0,0.0,2024-03-22 00:00:00-04:00,0.04484095472471572
2024-03-25 00:00:00-04:00,423.7106482644727,425.87285741065665,420.09369840693,421.3392028808594,18060500,0.0,0.0,2024-03-25 00:00:00-04:00,0.03759137722045214
2024-03-26 00:00:00-04:00,424.0793252148939,424.4579634513732,419.8346665200353,420.1335754394531,16725600,0.0,0.0,2024-03-26 00:00:00-04:00,0.03477466094570292
2024-03-27 00:00:00-04:00,422.9135522838942,422.92352605053645,417.5030879587103,419.9143676757813,16705000,0.0,0.0,2024-03-27 00:00:00-04:00,0.033625971398547394
2024-03-28 00:00:00-04:00,419.446036304839,420.35276719813675,417.61265739375546,419.2069091796875,21871200,0.0,0.0,2024-03-28 00:00:00-04:00,0.017116251931633242
2024-04-01 00:00:00-04:00,422.42529497022593,426.3511273692628,420.70150589095,423.0430603027344,16316000,0.0,0.0,2024-04-01 00:00:00-04:00,0.021829130737133662
2024-04-02 00:00:00-04:00,418.5991130717621,420.86096876567433,416.3372877856753,419.9243469238281,17912000,0.0,0.0,2024-04-02 00:00:00-04:00,0.015713872133891638
2024-04-03 00:00:00-04:00,418.2204849357082,421.7377883513748,417.58277204973547,418.9378967285156,16502300,0.0,0.0,2024-04-03 00:00:00-04:00,0.044207149172743376
2024-04-04 00:00:00-04:00,423.46155114559343,427.1283394594837,416.068253550806,416.3771362304687,19370900,0.0,0.0,2024-04-04 00:00:00-04:00,0.03926982168292903
2024-04-05 00:00:00-04:00,418.4994611872063,424.9760842068215,416.81553676948056,423.9896240234375,16544300,0.0,0.0,2024-04-05 00:00:00-04:00,0.04003508182515314
2024-04-08 00:00:00-04:00,423.6409193804279,425.7433163180875,421.77761916132215,423.06298828125,14272400,0.0,0.0,2024-04-08 00:00:00-04:00,0.04522177809260164
2024-04-09 00:00:00-04:00,424.9063764757034,426.2016890622586,420.1037035674517,424.7469482421875,12512300,0.0,0.0,2024-04-09 00:00:00-04:00,0.05379227884711257
2024-04-10 00:00:00-04:00,420.67163383024246,422.50501278575086,418.19059862320614,421.73779296875,16216600,0.0,0.0,2024-04-10 00:00:00-04:00,0.019216008903341075
2024-04-11 00:00:00-04:00,424.2885638141968,427.8257842273508,420.8409856631163,426.3909606933594,17966400,0.0,0.0,2024-04-11 00:00:00-04:00,0.030908105825989907
2024-04-12 00:00:00-04:00,422.5249521781749,423.650893158757,418.2603458072204,420.3826904296875,19232100,0.0,0.0,2024-04-12 00:00:00-04:00,-0.0078076865066716294
2024-04-15 00:00:00-04:00,425.06578708629894,425.2849970973167,411.9431381329404,412.15240478515625,20273500,0.0,0.0,2024-04-15 00:00:00-04:00,-0.006675920738601793
2024-04-16 00:00:00-04:00,413.07904589917786,416.8952582906374,412.2420705278667,413.0889892578125,16765600,0.0,0.0,2024-04-16 00:00:00-04:00,-0.006565747526597554
2024-04-17 00:00:00-04:00,415.7494033422173,417.37354608032194,408.85427703017245,410.3588562011719,15855500,0.0,0.0,2024-04-17 00:00:00-04:00,-0.022709477893940844
2024-04-18 00:00:00-04:00,409.1532132353134,410.40869149599354,402.4972445160664,402.8160705566406,21029900,0.0,0.0,2024-04-18 00:00:00-04:00,-0.04929102750862968
2024-04-19 00:00:00-04:00,402.5769461656378,404.0217435519042,396.339449885593,397.6846008300781,30276500,0.0,0.0,2024-04-19 00:00:00-04:00,-0.07045204949056261
2024-04-22 00:00:00-04:00,398.6411348292365,401.4011922340004,394.326720664829,399.5179748535156,20286900,0.0,0.0,2024-04-22 00:00:00-04:00,-0.06479456584657695
2024-04-23 00:00:00-04:00,402.78617655393526,406.73195665478823,401.6104276183487,406.1042175292969,15734500,0.0,0.0,2024-04-23 00:00:00-04:00,-0.036158480500734336
2024-04-24 00:00:00-04:00,408.08706900339513,410.9866072208439,405.3170681233312,407.5888671875,15065300,0.0,0.0,2024-04-24 00:00:00-04:00,-0.029858856766759367
2024-04-25 00:00:00-04:00,392.6129274363838,398.4518686143006,386.6345055600896,397.60491943359375,40586500,0.0,0.0,2024-04-25 00:00:00-04:00,-0.053128566106632524
2024-04-26 00:00:00-04:00,410.6876705469948,411.5146721260624,404.300720049804,404.8587036132813,29694700,0.0,0.0,2024-04-26 00:00:00-04:00,-0.0342270254907846
2024-04-29 00:00:00-04:00,403.7925555014032,404.8587146423076,397.7543521688509,400.8033447265625,19582100,0.0,0.0,2024-04-29 00:00:00-04:00,-0.052570808182639595
2024-04-30 00:00:00-04:00,400.04608128764863,400.7136850952025,387.7704117493516,387.9298095703125,28781400,0.0,0.0,2024-04-30 00:00:00-04:00,-0.07619119393265195
2024-05-01 00:00:00-04:00,391.1979854890888,400.2752376954743,388.9062694736309,393.5196228027344,23562500,0.0,0.0,2024-05-01 00:00:00-04:00,-0.06067313108762051
2024-05-02 00:00:00-04:00,396.22983434863767,398.4916594318177,393.2306499704301,396.4091796875,17709400,0.0,0.0,2024-05-02 00:00:00-04:00,-0.04795641932633943
2024-05-03 00:00:00-04:00,400.8332267481025,405.6857072666299,400.4147238694429,405.1974792480469,17446700,0.0,0.0,2024-05-03 00:00:00-04:00,-0.04432218080495254
2024-05-06 00:00:00-04:00,407.28995676641233,412.44134649548096,404.90853749941664,412.0527648925781,16996600,0.0,0.0,2024-05-06 00:00:00-04:00,-0.026025021553888195
2024-05-07 00:00:00-04:00,413.1687025902024,413.1786763562758,407.61872747989327,407.8678283691406,20018200,0.0,0.0,2024-05-07 00:00:00-04:00,-0.039739237545792894
2024-05-08 00:00:00-04:00,406.7020963003715,410.74749273747847,405.2473250594924,409.0635681152344,11792300,0.0,0.0,2024-05-08 00:00:00-04:00,-0.030052381040593046
2024-05-09 00:00:00-04:00,409.0934518243799,411.23571357955865,407.62873724992096,410.837158203125,14689700,0.0,0.0,2024-05-09 00:00:00-04:00,-0.03647779602302581
2024-05-10 00:00:00-04:00,411.454898796182,413.8861259760523,410.31898411359913,413.2484130859375,13402300,0.0,0.0,2024-05-10 00:00:00-04:00,-0.016970911281950718
2024-05-13 00:00:00-04:00,416.50666601097504,416.8454395758238,409.34252191031106,412.2320861816406,15440200,0.0,0.0,2024-05-13 00:00:00-04:00,0.00019332993222720418
2024-05-14 00:00:00-04:00,410.5382086979875,415.9885377174583,410.0698977801234,415.0618896484375,15109300,0.0,0.0,2024-05-14 00:00:00-04:00,0.0047759694446700696
2024-05-15 00:00:00-04:00,417.14811372005255,423.04748418125,416.5192423337448,422.31878662109375,22239500,0.75,0.0,2024-05-15 00:00:00-04:00,0.029145052529483406
2024-05-16 00:00:00-04:00,421.04111473047993,424.65462746809226,419.5937417467572,420.2325744628906,17530100,0.0,0.0,2024-05-16 00:00:00-04:00,0.04323686461213572
2024-05-17 00:00:00-04:00,421.7797738940241,422.15909507145113,417.2778785450943,419.4539489746094,15352200,0.0,0.0,2024-05-17 00:00:00-04:00,0.054740234092777396
2024-05-20 00:00:00-04:00,419.45396241482433,426.0021574252656,419.2343570136284,424.5747375488281,16272100,0.0,0.0,2024-05-20 00:00:00-04:00,0.06271748525081922
2024-05-21 00:00:00-04:00,426.0620511343007,432.19101891399305,424.08563296720774,428.2680969238281,21453300,0.0,0.0,2024-05-21 00:00:00-04:00,0.05457682643478656
2024-05-22 00:00:00-04:00,429.31620330543893,431.6320366067369,426.36153729569446,429.7454223632813,18073700,0.0,0.0,2024-05-22 00:00:00-04:00,0.05436005975499025
2024-05-23 00:00:00-04:00,432.19101060705754,432.81988199819887,424.654606594968,426.2317504882813,17211700,0.0,0.0,2024-05-23 00:00:00-04:00,0.0719981812485313
2024-05-24 00:00:00-04:00,426.4214201614011,430.284452546189,423.6464230389501,429.3860778808594,11845800,0.0,0.0,2024-05-24 00:00:00-04:00,0.06058255398408452
2024-05-28 00:00:00-04:00,428.8570153768908,430.0448767681172,425.8324681657636,429.5457763671875,15718000,0.0,0.0,2024-05-28 00:00:00-04:00,0.07171205534782588
2024-05-29 00:00:00-04:00,424.9241078592897,430.1646621440202,424.9241078592897,428.3978576660156,15517100,0.0,0.0,2024-05-29 00:00:00-04:00,0.10431796448055186
2024-05-30 00:00:00-04:00,423.5365985674188,423.5365985674188,413.4947006882176,413.9239501953125,28424800,0.0,0.0,2024-05-30 00:00:00-04:00,0.05185085116532173
2024-05-31 00:00:00-04:00,416.0001981551101,416.0001981551101,403.7822296778057,414.3831176757813,47995300,0.0,0.0,2024-05-31 00:00:00-04:00,0.0453418813420281
2024-06-03 00:00:00-04:00,414.78239441586754,415.68076908060925,408.1843014761779,412.7760009765625,17484700,0.0,0.0,2024-06-03 00:00:00-04:00,0.01870327955292228
2024-06-04 00:00:00-04:00,411.68797587586874,415.69077109680313,408.9429234942185,415.3214416503906,14348900,0.0,0.0,2024-06-04 00:00:00-04:00,0.007932665513516568
2024-06-05 00:00:00-04:00,417.05827419686176,423.316982252091,415.55098123941247,423.24713134765625,16988000,0.0,0.0,2024-06-05 00:00:00-04:00,0.03770658509647551
2024-06-06 00:00:00-04:00,423.24713337206975,424.54478223440873,419.82328145689553,423.7561950683594,14861300,0.0,0.0,2024-06-06 00:00:00-04:00,0.035917710836048
2024-06-07 00:00:00-04:00,425.43321093193657,425.5130535956995,422.2389560533201,423.0874328613281,13621700,0.0,0.0,2024-06-07 00:00:00-04:00,0.02981783515342684
2024-06-10 00:00:00-04:00,423.93590960030053,427.3098028561661,423.12736935564175,427.1001892089844,14003000,0.0,0.0,2024-06-10 00:00:00-04:00,0.033519248191683504
2024-06-11 00:00:00-04:00,424.714492210749,432.041282511072,424.4848950575601,431.9015197753906,14551100,0.0,0.0,2024-06-11 00:00:00-04:00,0.047714465353585034
2024-06-12 00:00:00-04:00,434.5367860452445,442.6022352259115,432.4705030473988,440.2664489746094,22366200,0.0,0.0,2024-06-12 00:00:00-04:00,0.06072482189950135
2024-06-13 00:00:00-04:00,440.0568553290733,442.59229404362975,438.5795070893568,440.7855224609375,15960600,0.0,0.0,2024-06-13 00:00:00-04:00,0.04372700534492724
2024-06-14 00:00:00-04:00,437.4914526433868,442.34272445223553,435.93426180663823,441.7737426757813,13582000,0.0,0.0,2024-06-14 00:00:00-04:00,0.051260110524327995
2024-06-17 00:00:00-04:00,441.79369397889576,450.1286768563718,439.9270633334213,447.5632934570313,20790000,0.0,0.0,2024-06-17 00:00:00-04:00,0.06701413719226523
2024-06-18 00:00:00-04:00,448.90088872513473,449.3301382355733,444.0895838547788,445.5369567871094,17112500,0.0,0.0,2024-06-18 00:00:00-04:00,0.049372271556478387
2024-06-20 00:00:00-04:00,445.4970284658229,445.7266256285528,440.47607939422454,444.8981323242187,19877400,0.0,0.0,2024-06-20 00:00:00-04:00,0.03883089942921525
2024-06-21 00:00:00-04:00,446.57508828170745,449.769312632082,445.7066584412535,448.97076416015625,34486200,0.0,0.0,2024-06-21 00:00:00-04:00,0.044736583094125315
2024-06-24 00:00:00-04:00,448.99073575427695,451.9354404836348,445.6068506710909,446.8645935058594,15913700,0.0,0.0,2024-06-24 00:00:00-04:00,0.048407569342127976
2024-06-25 00:00:00-04:00,447.4435174764647,450.6078274788141,445.94621624676097,450.138671875,16747500,0.0,0.0,2024-06-25 00:00:00-04:00,0.048330849701882395
2024-06-26 00:00:00-04:00,448.1921782643384,452.7839082321868,447.3836380189599,451.3464965820313,16507000,0.0,0.0,2024-06-26 00:00:00-04:00,0.05075296141710384
2024-06-27 00:00:00-04:00,451.3664398492067,455.3492818389116,450.9571738571483,452.0352478027344,14806300,0.0,0.0,2024-06-27 00:00:00-04:00,0.055176256635594
2024-06-28 00:00:00-04:00,452.25485824092095,454.560699725703,445.6068370446384,446.1458740234375,28362300,0.0,0.0,2024-06-28 00:00:00-04:00,0.07784503364185835
2024-07-01 00:00:00-04:00,447.8527763611413,456.547096834103,444.8581739492551,455.90826416015625,17662800,0.0,0.0,2024-07-01 00:00:00-04:00,0.10020955177248503
2024-07-02 00:00:00-04:00,452.38462669565615,458.763114135567,452.2947618141318,458.45367431640625,13979800,0.0,0.0,2024-07-02 00:00:00-04:00,0.11065971188193502
2024-07-03 00:00:00-04:00,457.36563430230166,460.1905292078966,457.05619448636736,459.94097900390625,9932800,0.0,0.0,2024-07-03 00:00:00-04:00,0.1074337437918158
2024-07-05 00:00:00-04:00,458.78307168504375,467.5073677076921,458.1442389904913,466.7187805175781,16000300,0.0,0.0,2024-07-05 00:00:00-04:00,0.10270984951865891
2024-07-08 00:00:00-04:00,465.71059339028005,466.8585487354724,463.6243572737453,465.4011535644531,12962300,0.0,0.0,2024-07-08 00:00:00-04:00,0.09827575143621359
2024-07-09 00:00:00-04:00,466.15979611649647,466.4891889928316,457.1759884825597,458.7132263183594,17207200,0.0,0.0,2024-07-09 00:00:00-04:00,0.08420432915271214
2024-07-10 00:00:00-04:00,460.3901839011476,465.62074645537155,458.0344141228909,465.4111328125,18196100,0.0,0.0,2024-07-10 00:00:00-04:00,0.08970013259528131
2024-07-11 00:00:00-04:00,462.1470291059627,463.9437784065974,450.73757052011626,453.8819274902344,23111200,0.0,0.0,2024-07-11 00:00:00-04:00,0.0508921749714486
2024-07-12 00:00:00-04:00,453.5125737072739,455.5389201916152,449.8392019313785,452.7339782714844,16324300,0.0,0.0,2024-07-12 00:00:00-04:00,0.02831814535473276
2024-07-15 00:00:00-04:00,452.4844332949432,456.4373305955963,450.61780257874887,453.1432495117187,14429400,0.0,0.0,2024-07-15 00:00:00-04:00,0.028035691784492167
2024-07-16 00:00:00-04:00,453.4027989347938,453.4826416005614,445.8564028188264,448.7112426757813,17175700,0.0,0.0,2024-07-16 00:00:00-04:00,0.015703740014017642
